provider_name,address,PRVDR_NUM,state,zip,SRVY_DT,SRVY_CYC_CD,DFCNCY_TAG_NUM,tagcount_lastsurv,tagcount_complaint
UNISOURCE HOME HEALTH SERVICES,7400 SW 50TH TER STE 203,107708,FL,33155,2019-01-16,Standard,E-0036,25.0,
UNISOURCE HOME HEALTH SERVICES,7400 SW 50TH TER STE 203,107708,FL,33155,2019-01-16,Standard,E-0037,25.0,
UNISOURCE HOME HEALTH SERVICES,7400 SW 50TH TER STE 203,107708,FL,33155,2019-01-16,Standard,E-0039,25.0,
UNISOURCE HOME HEALTH SERVICES,7400 SW 50TH TER STE 203,107708,FL,33155,2019-01-16,Standard,G-0372,25.0,
UNISOURCE HOME HEALTH SERVICES,7400 SW 50TH TER STE 203,107708,FL,33155,2019-01-16,Standard,G-0414,25.0,
UNISOURCE HOME HEALTH SERVICES,7400 SW 50TH TER STE 203,107708,FL,33155,2019-01-16,Standard,G-0438,25.0,
UNISOURCE HOME HEALTH SERVICES,7400 SW 50TH TER STE 203,107708,FL,33155,2019-01-16,Standard,G-0446,25.0,
UNISOURCE HOME HEALTH SERVICES,7400 SW 50TH TER STE 203,107708,FL,33155,2019-01-16,Standard,G-0546,25.0,
UNISOURCE HOME HEALTH SERVICES,7400 SW 50TH TER STE 203,107708,FL,33155,2019-01-16,Standard,G-0574,25.0,
UNISOURCE HOME HEALTH SERVICES,7400 SW 50TH TER STE 203,107708,FL,33155,2019-01-16,Standard,G-0578,25.0,
UNISOURCE HOME HEALTH SERVICES,7400 SW 50TH TER STE 203,107708,FL,33155,2019-01-16,Standard,G-0582,25.0,
UNISOURCE HOME HEALTH SERVICES,7400 SW 50TH TER STE 203,107708,FL,33155,2019-01-16,Standard,G-0592,25.0,
UNISOURCE HOME HEALTH SERVICES,7400 SW 50TH TER STE 203,107708,FL,33155,2019-01-16,Standard,G-0622,25.0,
UNISOURCE HOME HEALTH SERVICES,7400 SW 50TH TER STE 203,107708,FL,33155,2019-01-16,Standard,G-0716,25.0,
UNISOURCE HOME HEALTH SERVICES,7400 SW 50TH TER STE 203,107708,FL,33155,2019-01-16,Standard,G-0768,25.0,
SARASOTA MEMORIAL HOMECARE,6075 RAND BLVD SUITE 3,107710,FL,34238,2016-12-01,Standard,G-0110,5.0,
SARASOTA MEMORIAL HOMECARE,6075 RAND BLVD SUITE 3,107710,FL,34238,2016-12-01,Standard,G-0174,5.0,
SARASOTA MEMORIAL HOMECARE,6075 RAND BLVD SUITE 3,107710,FL,34238,2016-12-01,Standard,G-0187,5.0,
SARASOTA MEMORIAL HOMECARE,6075 RAND BLVD SUITE 3,107710,FL,34238,2016-12-01,Standard,G-0536,5.0,
SARASOTA MEMORIAL HOMECARE,6075 RAND BLVD SUITE 3,107710,FL,34238,2016-12-01,Standard,G-0606,5.0,
"GENTLE CARE, INC.",1790 SW 27 AVE,107711,FL,33135,2019-01-10,Standard,G-0536,4.0,
"GENTLE CARE, INC.",1790 SW 27 AVE,107711,FL,33135,2019-01-10,Standard,G-0682,4.0,
"GENTLE CARE, INC.",1790 SW 27 AVE,107711,FL,33135,2019-01-10,Standard,G-0808,4.0,
"GENTLE CARE, INC.",1790 SW 27 AVE,107711,FL,33135,2019-01-10,Standard,G-0984,4.0,
PALMS HOME CARE,7141 N WATERWAY DR,107712,FL,33155,2016-10-27,Standard,G-0145,9.0,
PALMS HOME CARE,7141 N WATERWAY DR,107712,FL,33155,2016-10-27,Standard,G-0158,9.0,
PALMS HOME CARE,7141 N WATERWAY DR,107712,FL,33155,2016-10-27,Standard,G-0186,9.0,
PALMS HOME CARE,7141 N WATERWAY DR,107712,FL,33155,2016-10-27,Standard,G-0384,9.0,
PALMS HOME CARE,7141 N WATERWAY DR,107712,FL,33155,2016-10-27,Standard,G-0434,9.0,
PALMS HOME CARE,7141 N WATERWAY DR,107712,FL,33155,2016-10-27,Standard,G-0536,9.0,
PALMS HOME CARE,7141 N WATERWAY DR,107712,FL,33155,2016-10-27,Standard,G-0606,9.0,
PALMS HOME CARE,7141 N WATERWAY DR,107712,FL,33155,2016-10-27,Standard,G-0808,9.0,
PALMS HOME CARE,7141 N WATERWAY DR,107712,FL,33155,2016-10-27,Standard,G-1022,9.0,
ANGEL HOME CARE SERVICES INC,12955 SW 42 ST #104,107713,FL,33175,2018-07-19,Standard,E-0030,11.0,
ANGEL HOME CARE SERVICES INC,12955 SW 42 ST #104,107713,FL,33175,2018-07-19,Standard,E-0032,11.0,
ANGEL HOME CARE SERVICES INC,12955 SW 42 ST #104,107713,FL,33175,2018-07-19,Standard,G-0372,11.0,
ANGEL HOME CARE SERVICES INC,12955 SW 42 ST #104,107713,FL,33175,2018-07-19,Standard,G-0574,11.0,
ANGEL HOME CARE SERVICES INC,12955 SW 42 ST #104,107713,FL,33175,2018-07-19,Standard,G-0576,11.0,
ANGEL HOME CARE SERVICES INC,12955 SW 42 ST #104,107713,FL,33175,2018-07-19,Standard,G-0682,11.0,
ANGEL HOME CARE SERVICES INC,12955 SW 42 ST #104,107713,FL,33175,2018-07-19,Standard,G-0808,11.0,
ANGEL HOME CARE SERVICES INC,12955 SW 42 ST #104,107713,FL,33175,2018-07-19,Standard,G-0984,11.0,
ANGEL HOME CARE SERVICES INC,12955 SW 42 ST #104,107713,FL,33175,2018-07-19,Standard,G-1014,11.0,
ANGEL HOME CARE SERVICES INC,12955 SW 42 ST #104,107713,FL,33175,2018-07-19,Standard,G-1022,11.0,
ANGEL HOME CARE SERVICES INC,12955 SW 42 ST #104,107713,FL,33175,2018-07-19,Standard,G-1024,11.0,
SUNRISE HOME HEALTH & SUPPLIES LLC,22110 KIMBLE AVE,107716,FL,33952,2017-11-15,Standard,G-0145,10.0,
SUNRISE HOME HEALTH & SUPPLIES LLC,22110 KIMBLE AVE,107716,FL,33952,2017-11-15,Standard,G-0158,10.0,
SUNRISE HOME HEALTH & SUPPLIES LLC,22110 KIMBLE AVE,107716,FL,33952,2017-11-15,Standard,G-0170,10.0,
SUNRISE HOME HEALTH & SUPPLIES LLC,22110 KIMBLE AVE,107716,FL,33952,2017-11-15,Standard,G-0172,10.0,
SUNRISE HOME HEALTH & SUPPLIES LLC,22110 KIMBLE AVE,107716,FL,33952,2017-11-15,Standard,G-0250,10.0,
SUNRISE HOME HEALTH & SUPPLIES LLC,22110 KIMBLE AVE,107716,FL,33952,2017-11-15,Standard,G-0251,10.0,
SUNRISE HOME HEALTH & SUPPLIES LLC,22110 KIMBLE AVE,107716,FL,33952,2017-11-15,Standard,G-0536,10.0,
SUNRISE HOME HEALTH & SUPPLIES LLC,22110 KIMBLE AVE,107716,FL,33952,2017-11-15,Standard,G-0606,10.0,
SUNRISE HOME HEALTH & SUPPLIES LLC,22110 KIMBLE AVE,107716,FL,33952,2017-11-15,Standard,G-0728,10.0,
SUNRISE HOME HEALTH & SUPPLIES LLC,22110 KIMBLE AVE,107716,FL,33952,2017-11-15,Standard,G-0808,10.0,
TEHC LLC,1264 US HIGHWAY 1 STE 103,107718,FL,32955,2018-11-16,Standard,G-0606,1.0,
WELL DONE HOME CARE INC,10250 NORMANDY BLVD STE 502,107723,FL,32221,2017-04-05,Standard,G-0152,5.0,
WELL DONE HOME CARE INC,10250 NORMANDY BLVD STE 502,107723,FL,32221,2017-04-05,Standard,G-0153,5.0,
WELL DONE HOME CARE INC,10250 NORMANDY BLVD STE 502,107723,FL,32221,2017-04-05,Standard,G-0158,5.0,
WELL DONE HOME CARE INC,10250 NORMANDY BLVD STE 502,107723,FL,32221,2017-04-05,Standard,G-0188,5.0,
WELL DONE HOME CARE INC,10250 NORMANDY BLVD STE 502,107723,FL,32221,2017-04-05,Standard,G-0590,5.0,
FATIMA HOME CARE,1454 SW 1 ST   STE 120,107730,FL,33135,2017-08-30,Standard,G-1022,1.0,
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2018-12-17,Complaint,G-0478,,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2018-12-17,Complaint,G-0484,,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2018-12-17,Complaint,G-0546,,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2018-12-17,Complaint,G-0574,,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2018-12-17,Complaint,G-0726,,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2018-12-17,Complaint,G-1012,,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2018-12-17,Complaint,G-1024,,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,E-0001,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,E-0006,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,E-0009,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,E-0013,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,E-0021,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,E-0024,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,E-0029,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,E-0030,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,E-0031,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,E-0032,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,E-0036,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,E-0037,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,E-0039,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,G-0372,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,G-0546,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,G-0548,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,G-0550,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,G-0582,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,G-0768,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,G-0812,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,G-0814,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,G-0818,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,G-0960,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,G-1012,25.0,7.0
"NATIONWIDE HEALTHCARE SERVICES, INC.",111 NW 183RD ST STE 420,107746,FL,33169,2019-02-28,Standard,G-1022,25.0,7.0
UNS UNITED NURSING SERVICES,1897 PALM BEACH LAKES BLVD STE 213,107752,FL,33409,2017-03-23,Standard,G-0101,8.0,
UNS UNITED NURSING SERVICES,1897 PALM BEACH LAKES BLVD STE 213,107752,FL,33409,2017-03-23,Standard,G-0158,8.0,
UNS UNITED NURSING SERVICES,1897 PALM BEACH LAKES BLVD STE 213,107752,FL,33409,2017-03-23,Standard,G-0574,8.0,
UNS UNITED NURSING SERVICES,1897 PALM BEACH LAKES BLVD STE 213,107752,FL,33409,2017-03-23,Standard,G-0580,8.0,
UNS UNITED NURSING SERVICES,1897 PALM BEACH LAKES BLVD STE 213,107752,FL,33409,2017-03-23,Standard,G-0582,8.0,
UNS UNITED NURSING SERVICES,1897 PALM BEACH LAKES BLVD STE 213,107752,FL,33409,2017-03-23,Standard,G-0584,8.0,
UNS UNITED NURSING SERVICES,1897 PALM BEACH LAKES BLVD STE 213,107752,FL,33409,2017-03-23,Standard,G-0984,8.0,
UNS UNITED NURSING SERVICES,1897 PALM BEACH LAKES BLVD STE 213,107752,FL,33409,2017-03-23,Standard,G-1022,8.0,
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-0412,,20.0
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-0414,,20.0
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-0416,,20.0
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-0418,,20.0
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-0422,,20.0
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-0434,,20.0
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-0440,,20.0
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-0444,,20.0
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-0446,,20.0
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-0448,,20.0
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-0450,,20.0
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-0574,,20.0
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-0584,,20.0
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-0604,,20.0
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-0622,,20.0
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-0716,,20.0
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-0966,,20.0
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-0968,,20.0
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-1012,,20.0
"GREEN CROSS HOME CARE SERVICES, INC",15383 NW 7TH AVE,107754,FL,33169,2019-02-08,Complaint,G-1014,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-0414,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-0434,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-0436,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-0442,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-0446,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-0452,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-0480,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-0536,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-0548,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-0574,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-0578,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-0586,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-0590,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-0592,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-0682,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-0716,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-1012,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-1022,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-1024,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2018-05-11,Complaint,G-1056,,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,E-0001,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,E-0004,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,E-0006,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,E-0013,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,E-0017,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,E-0029,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,E-0030,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,E-0031,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,E-0032,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,E-0036,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,E-0037,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,E-0039,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-0372,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-0536,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-0550,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-0574,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-0578,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-0582,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-0584,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-0586,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-0682,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-0702,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-0716,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-0726,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-0774,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-0808,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-0960,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-0962,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-0984,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-1012,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-1014,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-1022,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-1024,34.0,20.0
HOME BOUND CARE INC,340 NW 183RD ST,107761,FL,33169,2019-03-14,Standard,G-1072,34.0,20.0
SOUTHEAST HOMECARE,"7719 NW 48 ST STES 230, 330 & 340",107762,FL,33166,2018-12-19,Complaint,G-0434,,5.0
SOUTHEAST HOMECARE,"7719 NW 48 ST STES 230, 330 & 340",107762,FL,33166,2018-12-19,Complaint,G-0440,,5.0
SOUTHEAST HOMECARE,"7719 NW 48 ST STES 230, 330 & 340",107762,FL,33166,2018-12-19,Complaint,G-0536,,5.0
SOUTHEAST HOMECARE,"7719 NW 48 ST STES 230, 330 & 340",107762,FL,33166,2018-12-19,Complaint,G-0574,,5.0
SOUTHEAST HOMECARE,"7719 NW 48 ST STES 230, 330 & 340",107762,FL,33166,2018-12-19,Complaint,G-0808,,5.0
"TOTAL NURSING SERVICES, INC.",5951 NW 173 DR STE 11,107769,FL,33015,2017-04-27,Standard,G-0158,6.0,
"TOTAL NURSING SERVICES, INC.",5951 NW 173 DR STE 11,107769,FL,33015,2017-04-27,Standard,G-0170,6.0,
"TOTAL NURSING SERVICES, INC.",5951 NW 173 DR STE 11,107769,FL,33015,2017-04-27,Standard,G-0180,6.0,
"TOTAL NURSING SERVICES, INC.",5951 NW 173 DR STE 11,107769,FL,33015,2017-04-27,Standard,G-0584,6.0,
"TOTAL NURSING SERVICES, INC.",5951 NW 173 DR STE 11,107769,FL,33015,2017-04-27,Standard,G-0984,6.0,
"TOTAL NURSING SERVICES, INC.",5951 NW 173 DR STE 11,107769,FL,33015,2017-04-27,Standard,G-1022,6.0,
"EXCLUSIVE SERVICES, INC.",7181 SW 43RD ST,107772,FL,33155,2017-05-24,Standard,G-0158,12.0,
"EXCLUSIVE SERVICES, INC.",7181 SW 43RD ST,107772,FL,33155,2017-05-24,Standard,G-0170,12.0,
"EXCLUSIVE SERVICES, INC.",7181 SW 43RD ST,107772,FL,33155,2017-05-24,Standard,G-0176,12.0,
"EXCLUSIVE SERVICES, INC.",7181 SW 43RD ST,107772,FL,33155,2017-05-24,Standard,G-0384,12.0,
"EXCLUSIVE SERVICES, INC.",7181 SW 43RD ST,107772,FL,33155,2017-05-24,Standard,G-0434,12.0,
"EXCLUSIVE SERVICES, INC.",7181 SW 43RD ST,107772,FL,33155,2017-05-24,Standard,G-0536,12.0,
"EXCLUSIVE SERVICES, INC.",7181 SW 43RD ST,107772,FL,33155,2017-05-24,Standard,G-0574,12.0,
"EXCLUSIVE SERVICES, INC.",7181 SW 43RD ST,107772,FL,33155,2017-05-24,Standard,G-0590,12.0,
"EXCLUSIVE SERVICES, INC.",7181 SW 43RD ST,107772,FL,33155,2017-05-24,Standard,G-0606,12.0,
"EXCLUSIVE SERVICES, INC.",7181 SW 43RD ST,107772,FL,33155,2017-05-24,Standard,G-0982,12.0,
"EXCLUSIVE SERVICES, INC.",7181 SW 43RD ST,107772,FL,33155,2017-05-24,Standard,G-0984,12.0,
"EXCLUSIVE SERVICES, INC.",7181 SW 43RD ST,107772,FL,33155,2017-05-24,Standard,G-1022,12.0,
TEHC LLC,8669 NW 36TH ST STE 355,107773,FL,33166,2018-03-08,Standard,E-0006,19.0,
TEHC LLC,8669 NW 36TH ST STE 355,107773,FL,33166,2018-03-08,Standard,E-0009,19.0,
TEHC LLC,8669 NW 36TH ST STE 355,107773,FL,33166,2018-03-08,Standard,E-0023,19.0,
TEHC LLC,8669 NW 36TH ST STE 355,107773,FL,33166,2018-03-08,Standard,E-0024,19.0,
TEHC LLC,8669 NW 36TH ST STE 355,107773,FL,33166,2018-03-08,Standard,E-0031,19.0,
TEHC LLC,8669 NW 36TH ST STE 355,107773,FL,33166,2018-03-08,Standard,E-0032,19.0,
TEHC LLC,8669 NW 36TH ST STE 355,107773,FL,33166,2018-03-08,Standard,E-0034,19.0,
TEHC LLC,8669 NW 36TH ST STE 355,107773,FL,33166,2018-03-08,Standard,E-0037,19.0,
TEHC LLC,8669 NW 36TH ST STE 355,107773,FL,33166,2018-03-08,Standard,E-0039,19.0,
TEHC LLC,8669 NW 36TH ST STE 355,107773,FL,33166,2018-03-08,Standard,G-0446,19.0,
TEHC LLC,8669 NW 36TH ST STE 355,107773,FL,33166,2018-03-08,Standard,G-0536,19.0,
TEHC LLC,8669 NW 36TH ST STE 355,107773,FL,33166,2018-03-08,Standard,G-0578,19.0,
TEHC LLC,8669 NW 36TH ST STE 355,107773,FL,33166,2018-03-08,Standard,G-0682,19.0,
TEHC LLC,8669 NW 36TH ST STE 355,107773,FL,33166,2018-03-08,Standard,G-0716,19.0,
TEHC LLC,8669 NW 36TH ST STE 355,107773,FL,33166,2018-03-08,Standard,G-0722,19.0,
TEHC LLC,8669 NW 36TH ST STE 355,107773,FL,33166,2018-03-08,Standard,G-0978,19.0,
TEHC LLC,8669 NW 36TH ST STE 355,107773,FL,33166,2018-03-08,Standard,G-0980,19.0,
TEHC LLC,8669 NW 36TH ST STE 355,107773,FL,33166,2018-03-08,Standard,G-0984,19.0,
TEHC LLC,8669 NW 36TH ST STE 355,107773,FL,33166,2018-03-08,Standard,G-1024,19.0,
"TRINITY HEALTH CARE SERVICES, INC.",6151 MIRAMAR PKWY STE 101,107779,FL,33023,2018-08-31,Complaint,G-0590,,1.0
PINES HOME HEALTH CARE SERVICES INC,5400 S UNIVERSITY DR  STE 409,107780,FL,33328,2019-04-10,Standard,G-0372,2.0,
PINES HOME HEALTH CARE SERVICES INC,5400 S UNIVERSITY DR  STE 409,107780,FL,33328,2019-04-10,Standard,G-0580,2.0,
