provider_name,CMS_ID,Ecosystem_Name,address,city,state,zip_code,Ownership_Type,quality_of_patient_care_star_rating,hhcahps_survey_summary_star_rating,percent_of_patients_who_reported_that_their_home_health_team_discussed_medicines_pain_and_home_safety_with_them,percent_of_patients_who_reported_that_their_home_health_team_communicated_well_with_them,how_often_home_health_patients_had_to_be_admitted_to_the_hospital,alleg_total,def_total,pred_all_diff_ptile_rank,pred_med_diff_ptile_rank,pred_chf_diff_ptile_rank,pred_med_high_diff_ptile_rank,pred_med_low_diff_ptile_rank,pred_surg_high_risk_diff_ptile_rank,pred_surg_diff_ptile_rank,pred_surg_low_risk_diff_ptile_rank,pred_lung_diff_ptile_rank,pred_all_comp_rate,pred_all_state_rate,pred_med_other_comp_rate,pred_med_other_state_rate,pred_surg_other_comp_rate,pred_surg_other_state_rate,pred_CHF_comp_rate,pred_CHF_state_rate,pred_med_high_comp_rate,pred_med_high_state_rate,pred_med_low_comp_rate,pred_med_low_state_rate,pred_surg_high_comp_rate,pred_surg_high_state_rate,pred_surg_low_comp_rate,pred_surg_low_state_rate,pred_lung_diff_comp_rate,pred_lung_diff_state_rate
Avanti Home Health Services Inc,'108255,FL_Miami-Dade,9730 NW 25 ST 2ND FLR,MIAMI,FL,33015,For-Profit,5.0,Not Available,0.71,0.85,0.151,,,N/A,N/A,C,N/A,C,A,A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.0873906783259167,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.08379994087018598,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Avel Home Health Inc,'109778,FL_Miami-Dade,12196 SW 128TH ST,MIAMI,FL,33186,For-Profit,,Not Available,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Axis Health Systems Llc,'109726,FL_Miami-Dade,1711 W 38TH PL UNIT 1107A,HIALEAH,FL,33125,For-Profit,3.0,3,0.77,0.78,0.106,,,N/A,N/A,E,N/A,B,B,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.17732818008306736,0.1686206538,0.07476290969191579,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Baptist Health Home Care,'107446,FL_Miami-Dade,12400 SW 127 AVE,MIAMI,FL,33033,Non-Profit,3.5,4,0.86,0.91,0.136,,,N/A,N/A,D,N/A,C,C,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.16522647051117487,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Baycare Home Care Inc,'107260,FL_Miami-Dade,8406 MASSACHUSETTS AVE STE B1,NEW PORT RICHEY,FL,33016,Non-Profit,5.0,3,0.81,0.85,0.172,1.0,,N/A,N/A,A,N/A,E,E,E,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.05715285074680709,0.07891721970000001,0.17969484015831969,0.1683925272,0.1999763201635727,0.1999792872,0.13951623684004513,0.1686206538,0.057047851501914916,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Baycare Home Care Inc,'107282,FL_Miami-Dade,20 LAKE WIRE DR STE 230,LAKELAND,FL,33193,Non-Profit,4.5,3,0.8,0.87,0.16899999999999998,,1.0,N/A,D,B,N/A,E,D,E,D,C,0.1654735041007257,0.1654796643,0.16323556765177735,0.1968206112,0.05715285074680709,0.07891721970000001,0.17159265231340243,0.1683925272,0.1999763201635727,0.1999792872,0.13951623684004513,0.1686206538,0.05997008360517951,0.0641277957,0.05221834576595843,0.1209888648,0.06106333233641651,0.2041557588
Beatriz Home Health Care Inc,'109167,FL_Miami-Dade,960 W 41ST STREET STE 320,MIAMI BEACH,FL,33147,For-Profit,1.5,Not Available,0.68,0.88,0.128,,,N/A,N/A,D,N/A,A,A,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.16522647051117487,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.08379994087018598,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Bee Well Home Health Care  Inc,'109675,FL_Miami-Dade,1909 TYLER ST STE 301,HOLLYWOOD,FL,33112,For-Profit,1.5,1,0.62,0.68,0.191,3.0,,N/A,N/A,A,N/A,A,A,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.17969484015831969,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.08379994087018598,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Best Home Care Corporation,'108178,FL_Miami-Dade,9500 NW 77 AVE STE 18,HIALEAH GARDENS,FL,33012,For-Profit,,Not Available,,,,,31.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Better Living Home Health Agency Inc,'108400,FL_Miami-Dade,7791 NW 46 ST  STE 215,DORAL,FL,33012,For-Profit,,Not Available,0.58,0.88,0.183,,5.0,N/A,A,C,N/A,A,B,B,A,A,0.1654735041007257,0.1654796643,0.1869770357951284,0.1968206112,0.08447946591005273,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.07476290969191579,0.0641277957,0.1013720952044475,0.1209888648,0.07415442318291711,0.2041557588
Breeze Health Care Inc,'109405,FL_Miami-Dade,318 E DANIA BEACH BLVD,DANIA,FL,33160,For-Profit,2.0,Not Available,,,0.07200000000000001,,,N/A,N/A,E,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Breeze Health Care Inc,'109561,FL_Miami-Dade,19501 NE 10TH AVE STE 305,NORTH MIAMI BEACH,FL,33180,Non-Profit,2.0,Not Available,,,0.08199999999999999,,37.0,N/A,N/A,E,N/A,N/A,N/A,N/A,N/A,B,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.06874172644264173,0.2041557588
Brickell Home Health Services Inc,'109124,FL_Miami-Dade,7158 SW 47 ST,MIAMI,FL,33177,For-Profit,2.5,Not Available,,,0.20800000000000002,,,N/A,N/A,B,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.17159265231340243,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Cadc Home Health Center Inc,'109106,FL_Miami-Dade,7944 SW 8TH ST,MIAMI,FL,33174,For-Profit,3.5,Not Available,,,0.095,,,N/A,N/A,E,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Cairo Home Care - Dade,'107727,FL_Miami-Dade,6500 COW PEN RD STE 304,MIAMI LAKES,FL,33175,For-Profit,4.5,4,0.84,0.89,0.147,,,N/A,N/A,C,N/A,B,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.17732818008306736,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Calura Home Health Services  Inc,'108179,FL_Miami-Dade,8323 NW 12 ST  STE 119,MIAMI,FL,33174,For-Profit,3.5,Not Available,,,0.203,,,N/A,N/A,B,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.17159265231340243,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Care Force Inc,'107767,FL_Miami-Dade,5801 NW 151 ST STE 304,MIAMI LAKES,FL,33187,For-Profit,4.0,5,0.88,0.95,0.215,,,N/A,N/A,B,N/A,B,B,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.17159265231340243,0.1683925272,0.1999763201635727,0.1999792872,0.17732818008306736,0.1686206538,0.07476290969191579,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Care One Home Health Inc,'108248,FL_Miami-Dade,5600 SW 135TH AVE STE 211,MIAMI,FL,33126,For-Profit,,Not Available,,,0.195,,24.0,N/A,N/A,C,N/A,N/A,N/A,N/A,B,A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.08027026355074385,0.1209888648,0.07415442318291711,0.2041557588
Care Plus Home Health Agency Inc,'109576,FL_Miami-Dade,160 NW 176TH ST STE 411,MIAMI GARDENS,FL,33138,For-Profit,,Not Available,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Care-Tech Home Health Services Llc,'109353,FL_Miami-Dade,7791 NW 46TH ST STE 108,DORAL,FL,33142,For-Profit,4.5,4,0.82,0.89,0.146,,,N/A,N/A,C,N/A,C,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Caring For Health Home Care  Inc,'109251,FL_Miami-Dade,3408 W 84 ST  STE 315,HIALEAH,FL,33016,For-Profit,3.0,Not Available,0.71,0.97,0.258,,,N/A,N/A,A,N/A,A,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.17969484015831969,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Caring Professional Services  Inc.,'108169,FL_Miami-Dade,1681 W 37TH ST UNITS 13 AND 14,HIALEAH,FL,33126,For-Profit,4.5,4,0.81,0.85,0.126,,15.0,N/A,C,D,N/A,D,D,E,D,C,0.1654735041007257,0.1654796643,0.17183775938045825,0.1968206112,0.05715285074680709,0.07891721970000001,0.16522647051117487,0.1683925272,0.1999763201635727,0.1999792872,0.14522646158104066,0.1686206538,0.05997008360517951,0.0641277957,0.05221834576595843,0.1209888648,0.06106333233641651,0.2041557588
Caritas Home Health Care Inc,'109112,FL_Miami-Dade,12905 SW 42ND ST  STE 219,MIAMI,FL,33144,For-Profit,4.5,Not Available,0.98,0.97,0.13,,,N/A,N/A,D,N/A,D,C,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.16522647051117487,0.1683925272,0.1999763201635727,0.1999792872,0.14522646158104066,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Catholic Home Health Services Of Broward  Inc.,'107110,FL_Miami-Dade,3075 NW 35TH AVE,LAUDERDALE LAKES,FL,33162,Non-Profit,4.0,2,0.69,0.76,0.14300000000000002,,,N/A,N/A,C,N/A,C,C,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Catholic Home Health Services Of Miami-Dade County,'107670,FL_Miami-Dade,1050 NE 125TH ST,NORTH MIAMI,FL,33125,Non-Profit,4.5,4,0.74,0.85,0.177,,34.0,N/A,A,C,N/A,C,D,C,D,C,0.1654735041007257,0.1654796643,0.1869770357951284,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.05997008360517951,0.0641277957,0.05221834576595843,0.1209888648,0.06106333233641651,0.2041557588
Century Home Care Inc,'108498,FL_Miami-Dade,300 71ST ST STE 440,MIAMI BEACH,FL,33156,For-Profit,4.5,Not Available,0.83,0.85,0.179,,,N/A,N/A,C,N/A,D,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.14522646158104066,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Certified Homecare Of South Florida,'107775,FL_Miami-Dade,100 NE THIRD AVE STE 490,FORT LAUDERDALE,FL,33160,For-Profit,4.5,2,0.7,0.79,0.146,,,N/A,N/A,C,N/A,B,E,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.17732818008306736,0.1686206538,0.057047851501914916,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Clp Home Health Services Corp,'109100,FL_Miami-Dade,7805 CORAL WAY STE 116,MIAMI,FL,33175,For-Profit,3.5,Not Available,0.98,1.0,0.196,,,N/A,N/A,C,N/A,A,C,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Clt Home Care Inc,'109082,FL_Miami-Dade,1281 NW 6TH ST STE D1,MIAMI,FL,33172,For-Profit,4.0,Not Available,0.94,0.99,0.111,,,N/A,N/A,E,N/A,C,C,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Complete Health Network Inc,'108074,FL_Miami-Dade,7911 NW 72ND AVE STE 116A,MEDLEY,FL,33185,For-Profit,4.0,5,0.9,0.94,0.124,,,N/A,N/A,D,N/A,A,C,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.16522647051117487,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Comprehensive Home Care Of Palm Beach,'107625,FL_Miami-Dade,560 VILLAGE BLVD STE 335,WEST PALM BEACH,FL,33233,For-Profit,3.5,3,0.74,0.85,0.14400000000000002,,,N/A,N/A,C,N/A,B,D,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.17732818008306736,0.1686206538,0.05997008360517951,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Confident Care Of Florida Corp,'108032,FL_Miami-Dade,17100 COLLINS AVE STE 206,SUNNY ISLES BEACH,FL,33162,For-Profit,4.5,Not Available,0.78,0.91,0.247,,,N/A,N/A,A,N/A,B,A,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.17969484015831969,0.1683925272,0.1999763201635727,0.1999792872,0.17732818008306736,0.1686206538,0.08379994087018598,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Continental Home Health Care  Inc,'109077,FL_Miami-Dade,4345 SW 72ND AVE STE D,MIAMI,FL,33155,For-Profit,5.0,Not Available,0.79,0.99,0.071,,,N/A,N/A,E,N/A,E,D,E,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.05715285074680709,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.13951623684004513,0.1686206538,0.05997008360517951,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Cruz Healthcare Corp,'103171,FL_Miami-Dade,10300 SUNSET DRIVE STE 444,MIAMI,FL,33134,For-Profit,5.0,Not Available,0.79,0.89,0.174,,,N/A,N/A,C,N/A,C,C,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Crystal Heart Home Health Care Inc,'109530,FL_Miami-Dade,26845 S DIXIE HWY,HOMESTEAD,FL,33174,For-Profit,4.0,Not Available,,,0.085,,,N/A,N/A,E,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
D & J Home Health Agency Inc,'109574,FL_Miami-Dade,12855 SW 136TH AVE STE 102,MIAMI,FL,33183,For-Profit,,Not Available,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
D'First Home Care  Inc.,'107705,FL_Miami-Dade,13060 SW 133 CT,MIAMI,FL,33187,For-Profit,2.0,Not Available,0.78,0.93,,,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Dade Kendall Home Healthcare Services Inc,'109197,FL_Miami-Dade,14331 SW 120 ST STE 209,MIAMI,FL,33186,For-Profit,,Not Available,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Daily Home Health  Inc,'109544,FL_Miami-Dade,4155 SW 130 AVE STE 212,MIAMI,FL,33180,For-Profit,4.0,Not Available,0.93,0.98,0.13,,,N/A,N/A,D,N/A,A,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16522647051117487,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Dd Health Home Care Inc,'107667,FL_Miami-Dade,4150 NW 7TH ST STE 208,MIAMI,FL,33013,For-Profit,2.0,Not Available,0.8,0.96,0.141,,1.0,N/A,B,D,N/A,A,D,D,A,C,0.1654735041007257,0.1654796643,0.18017305883463614,0.1968206112,0.06722152867657201,0.07891721970000001,0.16522647051117487,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.05997008360517951,0.0641277957,0.1013720952044475,0.1209888648,0.06106333233641651,0.2041557588
Dial 4 Care  Inc,'109430,FL_Miami-Dade,7735 NW 146 ST  STE 206,MIAMI LAKES,FL,33133,For-Profit,4.5,3,0.81,0.89,0.17,,,N/A,N/A,C,N/A,C,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Distinct Home Health Services Incorporated,'103159,FL_Miami-Dade,9050 PINES BLVD SUITE 362,PEMBROKE PINES,FL,33056,For-Profit,,Not Available,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Divine Health Care Corp,'109107,FL_Miami-Dade,106B SW 27TH AVE,MIAMI,FL,33013,For-Profit,3.5,Not Available,0.92,1.0,0.22399999999999998,,,N/A,N/A,B,N/A,A,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.17159265231340243,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
E & L Health Services Inc,'109720,FL_Miami-Dade,8500 SW 8 ST  STE 260,MIAMI,FL,33175,For-Profit,3.0,Not Available,,,0.124,,,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.16522647051117487,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
E & R Health Care Inc,'103146,FL_Miami-Dade,3955 SW 137TH AVENUE STE 5,MIAMI,FL,33129,For-Profit,3.5,Not Available,0.94,0.96,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
E & V Health Care Inc,'108424,FL_Miami-Dade,2500 NW 79TH AVE  STE 167,DORAL,FL,33156,For-Profit,3.5,Not Available,,,0.099,,15.0,N/A,N/A,E,N/A,N/A,N/A,N/A,B,D,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.08027026355074385,0.1209888648,0.0546598435639793,0.2041557588
Elderly Health Home Care  Inc,'108052,FL_Miami-Dade,665 MILLER DR,MIAMI SPRINGS,FL,33162,For-Profit,3.0,4,0.84,0.92,0.151,,6.0,N/A,C,C,N/A,B,C,D,C,C,0.1654735041007257,0.1654796643,0.17183775938045825,0.1968206112,0.06722152867657201,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.17732818008306736,0.1686206538,0.06693840071696654,0.0641277957,0.06278004029749262,0.1209888648,0.06106333233641651,0.2041557588
Emal Professional Service,'107743,FL_Miami-Dade,3100 NW 72ND AVE STE 104,MIAMI,FL,33185,For-Profit,4.5,Not Available,0.94,0.98,0.11699999999999999,,,N/A,N/A,E,N/A,C,D,E,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.05715285074680709,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.05997008360517951,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Eternity Life Home Health Care  Inc,'109113,FL_Miami-Dade,5785-A NW 151ST ST,MIAMI LAKES,FL,33126,For-Profit,3.0,Not Available,,,0.10099999999999999,,,N/A,N/A,E,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Excellent Care Home Health Services  Inc,'109068,FL_Miami-Dade,7311 NW 12TH ST BAY 19,MIAMI,FL,33155,For-Profit,2.5,Not Available,0.85,0.97,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Excellent Home Care Givers Inc,'109091,FL_Miami-Dade,1275 W 47TH PL STE 308,HIALEAH,FL,33014,For-Profit,2.5,Not Available,0.96,0.99,0.281,,,N/A,N/A,A,N/A,A,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.17969484015831969,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
